config,criterion,run,i,j,true,sel,hit
exp1_bal_p,huard_global,30,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,30,0,1,GH,Gauss,0
exp1_bal_p,huard_global,30,1,0,GH,Gauss,0
exp1_bal_p,huard_global,30,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,31,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,31,0,1,GH,Gauss,0
exp1_bal_p,huard_global,31,1,0,GH,Gauss,0
exp1_bal_p,huard_global,31,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,32,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,32,0,1,GH,Gauss,0
exp1_bal_p,huard_global,32,1,0,GH,Clayton,0
exp1_bal_p,huard_global,32,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,33,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,33,0,1,GH,Gauss,0
exp1_bal_p,huard_global,33,1,0,GH,Gauss,0
exp1_bal_p,huard_global,33,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,34,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,34,0,1,GH,Clayton,0
exp1_bal_p,huard_global,34,1,0,GH,Gauss,0
exp1_bal_p,huard_global,34,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,35,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,35,0,1,GH,Gauss,0
exp1_bal_p,huard_global,35,1,0,GH,Gauss,0
exp1_bal_p,huard_global,35,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,36,0,0,Gauss,GH,0
exp1_bal_p,huard_global,36,0,1,GH,Gauss,0
exp1_bal_p,huard_global,36,1,0,GH,Gauss,0
exp1_bal_p,huard_global,36,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,37,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,37,0,1,GH,Gauss,0
exp1_bal_p,huard_global,37,1,0,GH,GH,1
exp1_bal_p,huard_global,37,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,38,0,0,Gauss,GH,0
exp1_bal_p,huard_global,38,0,1,GH,Gauss,0
exp1_bal_p,huard_global,38,1,0,GH,Gauss,0
exp1_bal_p,huard_global,38,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,39,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,39,0,1,GH,Clayton,0
exp1_bal_p,huard_global,39,1,0,GH,Clayton,0
exp1_bal_p,huard_global,39,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,40,0,0,Gauss,GH,0
exp1_bal_p,huard_global,40,0,1,GH,GH,1
exp1_bal_p,huard_global,40,1,0,GH,GH,1
exp1_bal_p,huard_global,40,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,41,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,41,0,1,GH,Gauss,0
exp1_bal_p,huard_global,41,1,0,GH,GH,1
exp1_bal_p,huard_global,41,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,42,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,42,0,1,GH,Gauss,0
exp1_bal_p,huard_global,42,1,0,GH,Gauss,0
exp1_bal_p,huard_global,42,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,43,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,43,0,1,GH,Gauss,0
exp1_bal_p,huard_global,43,1,0,GH,Gauss,0
exp1_bal_p,huard_global,43,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,44,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,44,0,1,GH,Gauss,0
exp1_bal_p,huard_global,44,1,0,GH,Clayton,0
exp1_bal_p,huard_global,44,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,45,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,45,0,1,GH,Gauss,0
exp1_bal_p,huard_global,45,1,0,GH,Clayton,0
exp1_bal_p,huard_global,45,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,46,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,46,0,1,GH,Gauss,0
exp1_bal_p,huard_global,46,1,0,GH,Gauss,0
exp1_bal_p,huard_global,46,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,47,0,0,Gauss,GH,0
exp1_bal_p,huard_global,47,0,1,GH,GH,1
exp1_bal_p,huard_global,47,1,0,GH,GH,1
exp1_bal_p,huard_global,47,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,48,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,48,0,1,GH,Clayton,0
exp1_bal_p,huard_global,48,1,0,GH,Clayton,0
exp1_bal_p,huard_global,48,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,49,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,49,0,1,GH,Gauss,0
exp1_bal_p,huard_global,49,1,0,GH,Gauss,0
exp1_bal_p,huard_global,49,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,50,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,50,0,1,GH,Clayton,0
exp1_bal_p,huard_global,50,1,0,GH,Gauss,0
exp1_bal_p,huard_global,50,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,51,0,0,Gauss,GH,0
exp1_bal_p,huard_global,51,0,1,GH,GH,1
exp1_bal_p,huard_global,51,1,0,GH,GH,1
exp1_bal_p,huard_global,51,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,52,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,52,0,1,GH,Gauss,0
exp1_bal_p,huard_global,52,1,0,GH,Clayton,0
exp1_bal_p,huard_global,52,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,53,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,53,0,1,GH,Gauss,0
exp1_bal_p,huard_global,53,1,0,GH,Gauss,0
exp1_bal_p,huard_global,53,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,54,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,54,0,1,GH,Clayton,0
exp1_bal_p,huard_global,54,1,0,GH,Gauss,0
exp1_bal_p,huard_global,54,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,55,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,55,0,1,GH,Clayton,0
exp1_bal_p,huard_global,55,1,0,GH,Clayton,0
exp1_bal_p,huard_global,55,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,56,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,56,0,1,GH,Gauss,0
exp1_bal_p,huard_global,56,1,0,GH,GH,1
exp1_bal_p,huard_global,56,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,57,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,57,0,1,GH,Gauss,0
exp1_bal_p,huard_global,57,1,0,GH,Gauss,0
exp1_bal_p,huard_global,57,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,58,0,0,Gauss,GH,0
exp1_bal_p,huard_global,58,0,1,GH,GH,1
exp1_bal_p,huard_global,58,1,0,GH,Clayton,0
exp1_bal_p,huard_global,58,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,59,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,59,0,1,GH,Gauss,0
exp1_bal_p,huard_global,59,1,0,GH,Gauss,0
exp1_bal_p,huard_global,59,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,60,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,60,0,1,GH,Gauss,0
exp1_bal_p,huard_global,60,1,0,GH,Gauss,0
exp1_bal_p,huard_global,60,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,61,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,61,0,1,GH,Clayton,0
exp1_bal_p,huard_global,61,1,0,GH,Gauss,0
exp1_bal_p,huard_global,61,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,62,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,62,0,1,GH,Gauss,0
exp1_bal_p,huard_global,62,1,0,GH,Gauss,0
exp1_bal_p,huard_global,62,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,63,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,63,0,1,GH,Gauss,0
exp1_bal_p,huard_global,63,1,0,GH,Gauss,0
exp1_bal_p,huard_global,63,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,64,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,64,0,1,GH,Gauss,0
exp1_bal_p,huard_global,64,1,0,GH,Gauss,0
exp1_bal_p,huard_global,64,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,65,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,65,0,1,GH,Gauss,0
exp1_bal_p,huard_global,65,1,0,GH,Gauss,0
exp1_bal_p,huard_global,65,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,66,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,66,0,1,GH,Gauss,0
exp1_bal_p,huard_global,66,1,0,GH,Gauss,0
exp1_bal_p,huard_global,66,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,67,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,67,0,1,GH,Gauss,0
exp1_bal_p,huard_global,67,1,0,GH,Gauss,0
exp1_bal_p,huard_global,67,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,68,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,68,0,1,GH,Gauss,0
exp1_bal_p,huard_global,68,1,0,GH,Gauss,0
exp1_bal_p,huard_global,68,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,69,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,69,0,1,GH,Gauss,0
exp1_bal_p,huard_global,69,1,0,GH,Gauss,0
exp1_bal_p,huard_global,69,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,70,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,70,0,1,GH,Gauss,0
exp1_bal_p,huard_global,70,1,0,GH,Gauss,0
exp1_bal_p,huard_global,70,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,71,0,0,Gauss,GH,0
exp1_bal_p,huard_global,71,0,1,GH,GH,1
exp1_bal_p,huard_global,71,1,0,GH,Clayton,0
exp1_bal_p,huard_global,71,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,72,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,72,0,1,GH,Gauss,0
exp1_bal_p,huard_global,72,1,0,GH,Gauss,0
exp1_bal_p,huard_global,72,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,73,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,73,0,1,GH,Gauss,0
exp1_bal_p,huard_global,73,1,0,GH,Clayton,0
exp1_bal_p,huard_global,73,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,74,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,74,0,1,GH,Clayton,0
exp1_bal_p,huard_global,74,1,0,GH,Gauss,0
exp1_bal_p,huard_global,74,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,75,0,0,Gauss,GH,0
exp1_bal_p,huard_global,75,0,1,GH,GH,1
exp1_bal_p,huard_global,75,1,0,GH,Clayton,0
exp1_bal_p,huard_global,75,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,76,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,76,0,1,GH,Gauss,0
exp1_bal_p,huard_global,76,1,0,GH,GH,1
exp1_bal_p,huard_global,76,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,77,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,77,0,1,GH,Clayton,0
exp1_bal_p,huard_global,77,1,0,GH,Clayton,0
exp1_bal_p,huard_global,77,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,78,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,78,0,1,GH,Gauss,0
exp1_bal_p,huard_global,78,1,0,GH,Gauss,0
exp1_bal_p,huard_global,78,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,79,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,79,0,1,GH,Gauss,0
exp1_bal_p,huard_global,79,1,0,GH,Gauss,0
exp1_bal_p,huard_global,79,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,80,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,80,0,1,GH,Gauss,0
exp1_bal_p,huard_global,80,1,0,GH,Gauss,0
exp1_bal_p,huard_global,80,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,81,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,81,0,1,GH,Gauss,0
exp1_bal_p,huard_global,81,1,0,GH,Gauss,0
exp1_bal_p,huard_global,81,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,82,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,82,0,1,GH,Gauss,0
exp1_bal_p,huard_global,82,1,0,GH,Clayton,0
exp1_bal_p,huard_global,82,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,83,0,0,Gauss,GH,0
exp1_bal_p,huard_global,83,0,1,GH,Clayton,0
exp1_bal_p,huard_global,83,1,0,GH,GH,1
exp1_bal_p,huard_global,83,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,84,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,84,0,1,GH,Gauss,0
exp1_bal_p,huard_global,84,1,0,GH,Clayton,0
exp1_bal_p,huard_global,84,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,85,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,85,0,1,GH,Gauss,0
exp1_bal_p,huard_global,85,1,0,GH,Gauss,0
exp1_bal_p,huard_global,85,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,86,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,86,0,1,GH,Gauss,0
exp1_bal_p,huard_global,86,1,0,GH,Gauss,0
exp1_bal_p,huard_global,86,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,87,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,87,0,1,GH,Gauss,0
exp1_bal_p,huard_global,87,1,0,GH,Gauss,0
exp1_bal_p,huard_global,87,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,88,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,88,0,1,GH,Gauss,0
exp1_bal_p,huard_global,88,1,0,GH,Gauss,0
exp1_bal_p,huard_global,88,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,89,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,89,0,1,GH,Gauss,0
exp1_bal_p,huard_global,89,1,0,GH,Gauss,0
exp1_bal_p,huard_global,89,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,90,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,90,0,1,GH,Gauss,0
exp1_bal_p,huard_global,90,1,0,GH,Gauss,0
exp1_bal_p,huard_global,90,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,91,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,91,0,1,GH,Gauss,0
exp1_bal_p,huard_global,91,1,0,GH,Gauss,0
exp1_bal_p,huard_global,91,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,92,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,92,0,1,GH,Gauss,0
exp1_bal_p,huard_global,92,1,0,GH,Clayton,0
exp1_bal_p,huard_global,92,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,93,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,93,0,1,GH,Gauss,0
exp1_bal_p,huard_global,93,1,0,GH,Clayton,0
exp1_bal_p,huard_global,93,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,94,0,0,Gauss,GH,0
exp1_bal_p,huard_global,94,0,1,GH,GH,1
exp1_bal_p,huard_global,94,1,0,GH,Clayton,0
exp1_bal_p,huard_global,94,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,95,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,95,0,1,GH,GH,1
exp1_bal_p,huard_global,95,1,0,GH,Gauss,0
exp1_bal_p,huard_global,95,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,96,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,96,0,1,GH,Gauss,0
exp1_bal_p,huard_global,96,1,0,GH,GH,1
exp1_bal_p,huard_global,96,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,97,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,97,0,1,GH,Gauss,0
exp1_bal_p,huard_global,97,1,0,GH,Gauss,0
exp1_bal_p,huard_global,97,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,98,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,98,0,1,GH,Gauss,0
exp1_bal_p,huard_global,98,1,0,GH,Gauss,0
exp1_bal_p,huard_global,98,1,1,Clayton,Clayton,1
exp1_bal_p,huard_global,99,0,0,Gauss,Clayton,0
exp1_bal_p,huard_global,99,0,1,GH,Gauss,0
exp1_bal_p,huard_global,99,1,0,GH,Gauss,0
exp1_bal_p,huard_global,99,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,0,0,0,Student,Student,1
exp2_bal_p,huard_global,0,0,1,CubSec,Student,0
exp2_bal_p,huard_global,0,1,0,CubSec,Student,0
exp2_bal_p,huard_global,0,1,1,Clayton,Student,0
exp2_bal_p,huard_global,1,0,0,Student,Student,1
exp2_bal_p,huard_global,1,0,1,CubSec,CubSec,1
exp2_bal_p,huard_global,1,1,0,CubSec,CubSec,1
exp2_bal_p,huard_global,1,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,2,0,0,Student,Student,1
exp2_bal_p,huard_global,2,0,1,CubSec,Student,0
exp2_bal_p,huard_global,2,1,0,CubSec,Student,0
exp2_bal_p,huard_global,2,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,3,0,0,Student,Student,1
exp2_bal_p,huard_global,3,0,1,CubSec,Student,0
exp2_bal_p,huard_global,3,1,0,CubSec,Student,0
exp2_bal_p,huard_global,3,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,4,0,0,Student,Student,1
exp2_bal_p,huard_global,4,0,1,CubSec,Student,0
exp2_bal_p,huard_global,4,1,0,CubSec,Student,0
exp2_bal_p,huard_global,4,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,5,0,0,Student,Student,1
exp2_bal_p,huard_global,5,0,1,CubSec,Student,0
exp2_bal_p,huard_global,5,1,0,CubSec,Student,0
exp2_bal_p,huard_global,5,1,1,Clayton,Student,0
exp2_bal_p,huard_global,6,0,0,Student,Student,1
exp2_bal_p,huard_global,6,0,1,CubSec,GH,0
exp2_bal_p,huard_global,6,1,0,CubSec,Student,0
exp2_bal_p,huard_global,6,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,7,0,0,Student,Student,1
exp2_bal_p,huard_global,7,0,1,CubSec,Student,0
exp2_bal_p,huard_global,7,1,0,CubSec,Student,0
exp2_bal_p,huard_global,7,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,8,0,0,Student,Student,1
exp2_bal_p,huard_global,8,0,1,CubSec,Student,0
exp2_bal_p,huard_global,8,1,0,CubSec,CubSec,1
exp2_bal_p,huard_global,8,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,9,0,0,Student,Student,1
exp2_bal_p,huard_global,9,0,1,CubSec,Student,0
exp2_bal_p,huard_global,9,1,0,CubSec,Student,0
exp2_bal_p,huard_global,9,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,10,0,0,Student,Student,1
exp2_bal_p,huard_global,10,0,1,CubSec,Student,0
exp2_bal_p,huard_global,10,1,0,CubSec,Student,0
exp2_bal_p,huard_global,10,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,11,0,0,Student,Student,1
exp2_bal_p,huard_global,11,0,1,CubSec,CubSec,1
exp2_bal_p,huard_global,11,1,0,CubSec,Student,0
exp2_bal_p,huard_global,11,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,12,0,0,Student,Student,1
exp2_bal_p,huard_global,12,0,1,CubSec,Student,0
exp2_bal_p,huard_global,12,1,0,CubSec,Student,0
exp2_bal_p,huard_global,12,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,13,0,0,Student,Student,1
exp2_bal_p,huard_global,13,0,1,CubSec,Student,0
exp2_bal_p,huard_global,13,1,0,CubSec,Student,0
exp2_bal_p,huard_global,13,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,14,0,0,Student,Student,1
exp2_bal_p,huard_global,14,0,1,CubSec,Student,0
exp2_bal_p,huard_global,14,1,0,CubSec,Student,0
exp2_bal_p,huard_global,14,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,15,0,0,Student,Student,1
exp2_bal_p,huard_global,15,0,1,CubSec,Student,0
exp2_bal_p,huard_global,15,1,0,CubSec,Student,0
exp2_bal_p,huard_global,15,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,16,0,0,Student,Student,1
exp2_bal_p,huard_global,16,0,1,CubSec,Student,0
exp2_bal_p,huard_global,16,1,0,CubSec,Student,0
exp2_bal_p,huard_global,16,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,17,0,0,Student,Student,1
exp2_bal_p,huard_global,17,0,1,CubSec,Student,0
exp2_bal_p,huard_global,17,1,0,CubSec,Student,0
exp2_bal_p,huard_global,17,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,18,0,0,Student,Student,1
exp2_bal_p,huard_global,18,0,1,CubSec,Student,0
exp2_bal_p,huard_global,18,1,0,CubSec,Student,0
exp2_bal_p,huard_global,18,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,19,0,0,Student,Student,1
exp2_bal_p,huard_global,19,0,1,CubSec,Student,0
exp2_bal_p,huard_global,19,1,0,CubSec,Student,0
exp2_bal_p,huard_global,19,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,20,0,0,Student,Student,1
exp2_bal_p,huard_global,20,0,1,CubSec,Student,0
exp2_bal_p,huard_global,20,1,0,CubSec,Student,0
exp2_bal_p,huard_global,20,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,21,0,0,Student,Student,1
exp2_bal_p,huard_global,21,0,1,CubSec,Student,0
exp2_bal_p,huard_global,21,1,0,CubSec,Student,0
exp2_bal_p,huard_global,21,1,1,Clayton,Student,0
exp2_bal_p,huard_global,22,0,0,Student,Student,1
exp2_bal_p,huard_global,22,0,1,CubSec,CubSec,1
exp2_bal_p,huard_global,22,1,0,CubSec,Student,0
exp2_bal_p,huard_global,22,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,23,0,0,Student,Student,1
exp2_bal_p,huard_global,23,0,1,CubSec,Student,0
exp2_bal_p,huard_global,23,1,0,CubSec,Student,0
exp2_bal_p,huard_global,23,1,1,Clayton,Student,0
exp2_bal_p,huard_global,24,0,0,Student,Student,1
exp2_bal_p,huard_global,24,0,1,CubSec,Student,0
exp2_bal_p,huard_global,24,1,0,CubSec,Student,0
exp2_bal_p,huard_global,24,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,25,0,0,Student,Student,1
exp2_bal_p,huard_global,25,0,1,CubSec,Student,0
exp2_bal_p,huard_global,25,1,0,CubSec,Student,0
exp2_bal_p,huard_global,25,1,1,Clayton,Student,0
exp2_bal_p,huard_global,26,0,0,Student,Student,1
exp2_bal_p,huard_global,26,0,1,CubSec,Student,0
exp2_bal_p,huard_global,26,1,0,CubSec,Student,0
exp2_bal_p,huard_global,26,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,27,0,0,Student,Student,1
exp2_bal_p,huard_global,27,0,1,CubSec,Student,0
exp2_bal_p,huard_global,27,1,0,CubSec,Student,0
exp2_bal_p,huard_global,27,1,1,Clayton,Student,0
exp2_bal_p,huard_global,28,0,0,Student,Student,1
exp2_bal_p,huard_global,28,0,1,CubSec,Student,0
exp2_bal_p,huard_global,28,1,0,CubSec,CubSec,1
exp2_bal_p,huard_global,28,1,1,Clayton,Student,0
exp2_bal_p,huard_global,29,0,0,Student,Student,1
exp2_bal_p,huard_global,29,0,1,CubSec,Student,0
exp2_bal_p,huard_global,29,1,0,CubSec,Student,0
exp2_bal_p,huard_global,29,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,30,0,0,Student,Student,1
exp2_bal_p,huard_global,30,0,1,CubSec,Student,0
exp2_bal_p,huard_global,30,1,0,CubSec,Student,0
exp2_bal_p,huard_global,30,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,31,0,0,Student,Student,1
exp2_bal_p,huard_global,31,0,1,CubSec,Student,0
exp2_bal_p,huard_global,31,1,0,CubSec,Student,0
exp2_bal_p,huard_global,31,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,32,0,0,Student,Student,1
exp2_bal_p,huard_global,32,0,1,CubSec,Student,0
exp2_bal_p,huard_global,32,1,0,CubSec,Student,0
exp2_bal_p,huard_global,32,1,1,Clayton,Student,0
exp2_bal_p,huard_global,33,0,0,Student,Student,1
exp2_bal_p,huard_global,33,0,1,CubSec,Student,0
exp2_bal_p,huard_global,33,1,0,CubSec,Student,0
exp2_bal_p,huard_global,33,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,34,0,0,Student,Student,1
exp2_bal_p,huard_global,34,0,1,CubSec,Student,0
exp2_bal_p,huard_global,34,1,0,CubSec,Student,0
exp2_bal_p,huard_global,34,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,35,0,0,Student,Student,1
exp2_bal_p,huard_global,35,0,1,CubSec,Student,0
exp2_bal_p,huard_global,35,1,0,CubSec,Student,0
exp2_bal_p,huard_global,35,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,36,0,0,Student,Student,1
exp2_bal_p,huard_global,36,0,1,CubSec,Student,0
exp2_bal_p,huard_global,36,1,0,CubSec,Student,0
exp2_bal_p,huard_global,36,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,37,0,0,Student,Student,1
exp2_bal_p,huard_global,37,0,1,CubSec,Student,0
exp2_bal_p,huard_global,37,1,0,CubSec,GH,0
exp2_bal_p,huard_global,37,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,38,0,0,Student,Student,1
exp2_bal_p,huard_global,38,0,1,CubSec,Student,0
exp2_bal_p,huard_global,38,1,0,CubSec,Student,0
exp2_bal_p,huard_global,38,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,39,0,0,Student,Student,1
exp2_bal_p,huard_global,39,0,1,CubSec,Student,0
exp2_bal_p,huard_global,39,1,0,CubSec,Student,0
exp2_bal_p,huard_global,39,1,1,Clayton,Student,0
exp2_bal_p,huard_global,40,0,0,Student,Student,1
exp2_bal_p,huard_global,40,0,1,CubSec,Student,0
exp2_bal_p,huard_global,40,1,0,CubSec,Student,0
exp2_bal_p,huard_global,40,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,41,0,0,Student,Student,1
exp2_bal_p,huard_global,41,0,1,CubSec,Student,0
exp2_bal_p,huard_global,41,1,0,CubSec,Student,0
exp2_bal_p,huard_global,41,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,42,0,0,Student,Student,1
exp2_bal_p,huard_global,42,0,1,CubSec,Student,0
exp2_bal_p,huard_global,42,1,0,CubSec,Student,0
exp2_bal_p,huard_global,42,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,43,0,0,Student,Student,1
exp2_bal_p,huard_global,43,0,1,CubSec,Student,0
exp2_bal_p,huard_global,43,1,0,CubSec,Student,0
exp2_bal_p,huard_global,43,1,1,Clayton,Clayton,1
exp2_bal_p,huard_global,44,0,0,Student,Student,1
exp2_bal_p,huard_global,44,0,1,CubSec,GH,0
